Date,Symbol,ROC130,ADRP20
20240517,WGS,1635.66,11.44
20240517,CADL,1073.47,13.63
20240517,CTNT,644.83,21.64
20240517,MTC,574.04,28.61
20240517,ROOT,569.18,10.63
20240517,CATX,540,8.47
20240517,VKTX,507.43,6.67
20240517,ALAR,462.53,9.22
20240517,JANX,436.45,8.04
20240517,RNA,373.52,5.87
20240517,ARQT,342.31,7.48
20240517,LBPH,323.98,6.63
20240517,FTEL,288.51,18.73
20240517,CLSK,286.27,9.26
20240517,SUPV,285.28,6.15
20240517,GCT,268.28,8.33
20240517,SYRE,249.68,7.73
20240517,CVNA,243.97,6.13
20240517,BMA,230.86,5.39
20240517,ALT,228.28,8.61
20240517,DJT,219.85,10.25
20240517,MNMD,217.37,6.94
20240517,CCCC,215.56,6.2
20240517,MSTR,213.14,7.58
20240517,PRAX,211.96,6.38
20240517,SG,211.89,6.89
20240517,OSCR,210.62,5.32
20240517,VERA,209.81,6.24
20240517,SMCI,208.53,7.44
20240517,GOTU,206.99,5.72
20240517,GGAL,205.84,5.33
20240517,STOK,201.52,7.18
20240517,VITL,194.06,4.83
20240517,RENT,193.61,18.78
20240517,SRTS,192.12,9.45
20240517,APGE,181.91,5.7
20240517,EVER,180.14,5.63
20240517,EWTX,176.07,6.82
20240517,BLBD,175.6,4.43
20240517,OCUL,174.22,8.86
20240517,VST,171.12,5.05
20240517,BBAR,170.92,5.89
20240517,SILK,169.5,5.84
20240517,NKTX,163.31,8.11
20240517,CGEM,161.22,8.52
20240517,TNDM,159.89,5.09
20240517,ASPN,157.87,6.24
20240517,NRIX,157.21,6.61
20240517,DYN,154.41,5.54
20240517,HUMA,153.2,9.15
20240517,SMTC,151.73,4.33
20240517,EBS,151.13,13.75
20240517,CDE,150.21,6.51
20240517,ZIM,149.73,6.08
20240517,OUST,147.99,8.58
20240517,TPC,144.78,4.06
20240517,ESTA,143.1,4.77
20240517,HOOD,141.18,5.84
20240517,JMIA,140.93,9.13
20240517,KURA,136.35,4.32
20240517,TWST,136.23,6.16
20240517,CENX,135.8,4.3
20240517,SMR,135.45,10.26
20240517,FDMT,129.11,5.87
20240517,CAVA,128.44,4.8
20240517,FIP,127.37,4.84
20240517,SOUN,126.46,10.09
20240517,VRT,122.55,5.31
20240517,RXST,120.79,5.19
20240517,PI,119.47,4.75
20240517,MRVI,118.11,5.1
20240517,IOVA,115.58,6.09
20240517,TARS,113.27,6.43
20240517,ATXS,112.47,5.48
20240517,COIN,111.51,6.5
20240517,ELVN,110.41,6.21
20240517,TMDX,110.37,5.05
20240517,NVAX,109.84,10.38
20240517,HROW,106.91,6.45
20240517,PRCT,106.87,5.72
20240517,MOD,106.67,4.76
20240517,SANA,105.9,7.69
20240517,DELL,104.99,4.05
20240517,APP,103.93,4.2
20240517,SWTX,103.17,5.74
20240517,ARDX,101.81,5.45
20240517,MMYT,101.44,4.55
20240517,BVN,101.39,4.05
20240517,CGC,99.82,15.63
20240517,ERO,99.75,4.13
20240517,LQDA,97.67,4.39
20240517,SLNO,96.34,6.14
20240517,DESP,94.78,4.24
20240517,IREN,93.57,8.38
20240517,KYMR,93.2,4.9
20240517,STRL,92.36,4.55
20240517,ARHS,92.35,4.54
20240517,MAX,92.15,5.39
20240517,MARA,89.94,8.76
20240517,CLS,89.49,4.29
